Y,E1,E2,E3,E4,E5,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
10344.395,531.6802098,732.0885254,1163.401821,829.816993,1914.183465,0,1,1,1,0,1,1,0,1,1
13275.74562,819.7635298,1819.831178,1194.363083,1761.695946,1142.730989,1,1,1,0,1,1,1,1,1,0
12408.9594,714.5521737,658.8369334,1298.31243,1404.529212,1151.739584,0,1,1,0,0,1,1,0,0,1
9962.479379,566.1201797,1573.18912,559.9203311,911.7887049,1239.321038,0,1,1,0,1,1,0,1,1,1
6535.015754,1347.135796,826.7773999,1506.411239,502.0486196,501.8246698,0,0,1,0,1,1,1,1,1,1
9029.976627,1906.865619,992.2158965,1254.072983,1950.943403,1469.056201,0,0,1,0,1,1,1,1,0,1
5950.589861,927.8002578,1276.476069,954.1080815,1848.59431,982.9750945,1,1,1,0,0,0,0,0,1,0
10036.95488,940.8139825,1201.443327,1535.69682,1323.417512,742.4322239,0,1,1,0,0,0,0,0,0,1
9987.501451,1497.447642,712.0907035,1630.275665,1318.459082,866.5485085,0,1,0,0,0,1,0,1,0,1
15660.92624,1060.203401,1286.402181,1434.614993,1961.061764,1611.287834,1,1,1,0,0,1,1,1,1,1
7163.14221,589.4054944,1989.671656,1892.010119,1563.096327,926.4390584,0,1,1,0,0,0,1,1,1,0
11722.82297,1902.975032,1569.907754,1251.845468,794.9066939,590.955756,0,1,1,1,0,1,0,1,0,1
7761.8273,1650.087512,1396.521455,1226.480722,723.7353547,1927.127765,0,1,0,1,0,1,0,0,1,0
11569.48652,713.158112,1838.237132,1621.883661,1755.190992,1792.372407,0,0,1,0,1,1,1,0,1,0
11424.34756,1675.15293,1980.599606,1824.91606,1283.829665,538.0387956,0,1,1,0,0,1,1,0,0,0
8964.34006,1681.625268,1490.273165,1677.072553,1775.893829,1413.218143,1,1,0,1,0,1,0,1,1,1
11399.79633,1230.899906,921.8400538,1401.925067,1611.563288,1152.299503,0,1,1,1,0,1,0,1,0,1
11946.35276,1059.151731,1985.772239,1774.97865,833.16533,550.4723913,0,1,1,0,0,1,1,1,1,1
8183.300795,740.7211785,1386.253605,1241.338899,1045.853473,1697.429425,0,1,1,1,1,0,1,0,1,1
9960.683321,1298.850175,1398.209903,835.9285218,925.0094127,1574.037361,1,1,1,0,0,0,1,1,1,1
4636.723779,1783.360657,1311.004727,649.185407,897.1520206,1330.235278,0,1,1,0,0,0,0,1,1,0
13254.7003,915.7504101,1972.726507,1309.543142,1987.625827,1695.676407,1,1,1,1,0,1,1,1,1,0
11770.04528,1134.206465,660.100037,664.5887857,724.6316012,570.925105,0,1,1,1,1,1,1,1,0,1
4554.775766,1499.283644,621.0419632,1238.12986,714.2109203,885.7173357,0,0,1,1,0,0,1,1,1,0
10559.26913,1400.163302,903.8542672,1369.10102,922.9014182,804.5650324,1,1,0,1,0,1,1,1,1,1
8993.876985,1297.702271,1355.553911,1313.336245,1915.540287,639.3252095,0,1,1,1,1,1,0,1,0,1
12362.54429,611.8703671,1213.07007,1464.50496,1909.040518,649.1703098,1,1,1,1,1,1,0,0,0,1
9887.596424,1633.756168,1063.779184,760.062323,1076.572733,1781.048726,0,1,1,1,1,1,0,1,1,0
7299.647941,1529.140038,680.3930898,1164.694136,745.7186029,1329.337676,0,1,1,0,0,1,0,1,1,1
7824.583823,885.097567,1895.62865,1566.45989,1419.451358,783.7537111,0,1,1,0,1,1,0,0,0,1
7409.684331,1287.802901,1246.597622,704.7929175,1347.951141,1198.066098,0,1,1,1,0,0,0,1,1,0
9525.685123,760.0507021,1844.749731,979.1843554,532.3756975,1068.088076,0,1,1,0,0,1,1,1,0,1
12978.95031,812.0473904,1693.912416,1733.380841,1213.288061,876.1466531,0,1,1,0,1,1,1,0,0,1
5982.30717,1830.369102,1031.878355,1698.470601,811.5357772,1091.278558,0,0,0,0,0,1,0,0,1,1
10434.42911,984.4174195,1516.216207,1994.528037,1836.284827,1706.157735,0,1,1,0,0,1,1,1,0,0
12831.65213,1463.641143,855.9737123,672.8533437,1392.641686,1789.529625,1,1,0,0,1,1,0,1,1,1
3947.897392,1500.119679,642.8169389,1392.244471,870.5444621,1582.492539,0,0,1,0,0,0,1,1,1,1
6053.595371,1723.463633,1841.641993,1748.572147,1813.801704,1397.21482,1,1,1,1,1,1,0,1,1,1
7999.127719,906.1772537,1653.864163,1830.440387,1672.954819,1384.763767,0,1,0,1,1,1,1,1,0,1
10677.33367,758.7311863,1198.517268,1581.298634,1367.183537,1428.938448,0,1,1,0,1,1,0,0,1,0
7775.417678,775.9602434,1785.330474,1426.308047,1331.065283,1991.470915,1,0,1,0,1,1,0,1,0,1
11782.9546,788.4970232,1189.161451,1731.786854,1814.599178,1612.442216,0,1,1,0,0,1,0,0,0,1
9135.531182,1814.438639,921.2692908,710.6763136,1536.963801,979.8693643,0,1,1,1,0,1,0,1,1,1
6264.205736,676.8495794,529.6762777,1775.887526,1142.063458,926.6857203,1,1,1,0,0,0,0,0,0,1
11068.08928,1295.824243,843.8011144,1763.065483,1963.946546,1532.049566,1,1,1,1,1,1,1,0,1,1
10789.19232,1114.161255,1135.572338,617.0655189,1602.950125,633.7309891,1,1,0,1,1,1,1,0,1,1
9447.970938,1817.809322,1699.222091,1000.648212,755.5549252,1370.039398,0,1,1,1,0,1,1,1,0,1
10422.72193,837.5233542,724.5362973,1514.499946,548.0357986,1653.966536,0,1,0,0,1,1,1,1,1,1
9580.787612,1518.532345,1968.994793,711.8157104,1911.586585,529.3068743,0,1,1,0,1,1,0,0,0,1
4392.090237,1629.546308,1526.306409,1908.601177,810.999934,1929.472433,1,1,1,0,0,0,0,1,0,1
10838.13131,1753.842821,667.8462493,932.8947496,1336.239155,1935.321186,1,1,0,1,0,1,0,0,0,1
13107.95433,681.2084911,712.2712344,575.1857004,644.592291,529.6725407,0,1,1,1,0,1,1,0,0,0
10030.16649,1813.858185,766.7254701,965.5756692,1141.793341,863.1281283,0,1,1,0,0,0,1,1,1,1
11192.3351,688.2574167,1245.585486,1551.37514,1514.445346,1419.306743,1,1,1,0,0,0,1,1,0,0
11217.67167,1392.039356,567.7055367,1989.203183,1416.964334,1454.499845,0,1,1,0,1,1,0,0,1,1
10310.10605,770.1224665,1606.722335,1930.089989,1129.685118,1978.568486,1,1,1,1,1,1,0,1,0,1
5469.936916,506.2742188,1012.189802,1738.776717,664.0523478,1273.329239,0,0,1,0,1,1,0,1,1,0
10886.56544,1118.943769,1787.496435,1177.739001,1210.525368,1393.361581,1,1,1,1,0,1,0,1,0,0
9550.252675,881.6463205,1644.364164,1095.365817,1202.136273,1082.988693,1,0,0,0,1,1,1,1,0,1
8008.165091,1433.558332,788.8743164,1085.047524,1208.921738,1631.691419,1,1,1,1,1,1,0,1,1,1
9839.529712,1280.528334,1414.524818,1298.774845,1568.23791,1551.020953,1,0,1,0,1,1,1,0,1,1
6147.09951,1275.039653,1239.775684,1060.994369,1155.129254,671.9264155,1,0,1,0,0,0,1,0,0,1
5917.942249,609.3260809,1864.602077,1833.675528,1138.083838,1168.417446,1,0,1,1,1,0,1,0,1,1
9681.804138,1859.382373,1756.446732,1881.127487,693.7823003,1709.430025,0,1,1,1,1,0,1,0,0,1
7427.255306,1595.822411,1736.417297,1378.263686,786.4432222,604.4516005,0,1,1,1,0,1,0,0,0,1
9862.37719,637.3717438,1035.330477,1505.369023,729.4051751,1550.587044,0,1,1,0,0,1,1,1,0,0
13888.94001,791.3982436,506.0957635,1435.391877,1954.075976,1498.440349,1,1,1,0,0,1,1,1,1,0
9941.543954,1527.144378,917.4009437,1341.62976,1074.554592,1344.646099,1,1,1,1,0,1,0,1,0,0
8388.516007,873.4044401,1461.284626,1114.955359,713.8908964,1514.448936,0,1,0,0,0,1,0,1,1,0
9585.616043,1996.598974,1088.545415,1512.021304,614.0807134,1070.699777,0,1,1,0,1,1,1,0,0,1
7625.308276,1018.28716,1887.832793,581.7047633,1867.791132,1018.65718,1,1,1,0,1,0,0,0,0,1
9179.041863,1624.422801,1489.847814,1709.886797,575.903586,1362.617042,1,1,0,0,1,1,1,1,0,1
10402.44161,1999.271338,1101.887575,809.342771,1663.995172,1662.219709,1,1,0,1,0,1,1,1,0,0
6969.912716,1027.901586,1272.314468,1890.157611,1788.040685,910.6723095,1,1,0,1,0,0,0,0,1,0
12998.80653,1606.124283,1870.372824,983.9972972,1292.342221,1978.824576,1,1,1,1,0,1,1,0,1,0
9871.018328,1801.515199,1470.482139,1078.183947,676.136305,674.9620712,1,1,1,0,1,1,0,1,1,0
7974.771339,1476.671563,1234.925562,525.9894815,1006.834378,1033.773524,0,0,1,0,0,1,1,1,0,1
5755.64577,924.6476931,1631.9499,1579.449208,646.8136891,1298.543878,1,1,0,1,1,0,1,0,1,1
10161.15347,1187.407197,1102.525081,1848.207368,1515.311641,1355.487105,1,1,1,0,1,1,0,0,0,1
13271.97821,789.8362934,981.1696643,1214.914215,1751.699638,1992.071086,0,1,1,0,0,1,1,0,1,1
8888.943362,1695.345505,1652.006491,1877.474274,1008.12154,1408.289935,0,1,0,1,0,0,0,1,0,1
6708.49523,1917.465389,1486.65343,804.0008273,1156.438149,1469.340042,1,0,1,1,1,0,1,0,0,1
12423.65085,1381.072,1726.06263,1729.460136,1455.15292,1775.911604,0,1,1,1,1,1,1,1,1,1
8773.067932,1355.247876,854.5384727,1680.924102,829.9958946,1590.014505,0,1,1,1,0,0,1,0,1,1
9830.156288,1859.277476,719.2923282,876.4201232,1627.948176,570.6196545,1,1,1,0,1,1,0,1,1,1
10503.93767,863.0311714,1013.922823,1063.983458,1571.630852,1476.558057,0,1,1,1,0,1,0,1,1,1
13546.54943,796.974707,569.4120035,1123.39085,1224.411756,1988.011958,1,1,0,0,1,1,1,1,1,0
10033.7036,766.2506035,1346.681044,1526.963258,731.1522689,1341.277882,1,1,0,1,0,1,0,1,1,1
8846.177337,1680.568609,1232.489379,528.2881398,898.5159773,529.1769827,0,1,1,0,1,0,1,1,1,0
10473.74385,1693.578118,1272.323128,1642.421902,1353.288994,666.7701739,1,1,1,1,0,0,1,1,1,1
9953.509604,1089.384438,1230.709317,1225.049742,799.7170276,1217.595431,1,1,1,0,0,1,0,0,1,0
10728.32585,1187.710892,523.5667416,1141.703507,1828.666548,1709.321269,0,1,1,0,0,0,1,1,1,1
8114.435597,573.6455191,1493.910232,571.9222738,1456.519904,562.5878393,0,0,0,1,1,1,1,1,0,1
8927.587835,713.9470475,917.9256225,710.9737643,608.4520373,1049.084103,0,1,1,0,0,1,0,1,1,1
8440.816389,550.8688707,688.1929752,1649.951117,890.0973597,1632.595886,0,1,0,0,0,1,1,0,0,1
7568.32112,688.1325162,658.2534154,837.405791,1497.465006,870.3237921,0,1,1,0,0,0,0,1,1,0
8605.289941,893.8174851,740.4194698,668.2411808,1612.774733,724.9508994,0,1,1,0,0,1,0,1,1,1
11627.24996,1006.985408,1118.343144,1519.607546,1891.914941,1835.206696,0,1,1,0,1,1,1,0,1,1
10001.70219,1165.845851,1331.633528,1532.77743,1716.796601,1892.84717,1,1,0,0,0,0,0,1,0,1
9424.157419,1901.352472,1902.120074,1632.444313,1205.021858,1761.382714,1,1,1,0,1,1,0,1,1,1
12273.81655,1704.678641,1632.779083,1916.443767,1368.550542,1606.164,0,1,1,0,0,1,0,0,0,0
7684.784252,1461.610247,1818.172993,1084.943556,1094.87056,905.3120258,0,0,1,1,0,1,0,1,1,1
8201.19203,1973.578541,660.9612695,685.1442668,1625.736124,930.4603337,0,0,1,0,1,0,1,0,0,1
7147.415821,1110.620276,850.1571245,1360.249711,1666.356142,1219.245154,1,1,0,1,0,0,1,0,0,1
11282.99382,1301.358352,1876.231897,1813.488253,1304.860881,632.7994921,0,1,1,0,1,1,0,0,0,1
9470.705107,869.9615835,542.3846426,1603.875621,1292.860872,1922.144433,1,1,0,0,1,0,0,1,0,1
10798.88042,1600.379441,1067.33276,1897.610345,1799.789362,1371.979872,0,1,1,0,0,1,1,1,0,0
11763.31421,1561.262551,1326.920318,1553.091982,568.9634945,1980.85233,0,1,1,0,0,1,1,0,1,0
8552.750499,897.1473812,1366.665721,1860.897693,761.2767112,1916.176566,0,1,0,1,0,1,0,1,1,1
7600.212482,870.8781142,1935.578591,1954.071412,1997.246195,597.4331466,1,1,1,0,1,1,0,0,1,1
14203.81332,1260.360634,581.4027704,928.0252588,942.2923051,1517.889949,0,1,1,0,1,0,1,1,0,0
10733.07091,1157.048667,1727.632206,930.555051,1299.907937,649.3053607,0,1,0,0,0,1,0,0,1,0
12273.65484,728.5560719,695.2055894,1234.259541,1484.484,1049.379346,0,1,1,1,1,1,1,1,0,0
9954.088143,1518.155526,1223.293128,740.0103847,1490.309891,1863.661913,0,1,1,0,0,1,0,1,1,1
9390.608808,1651.571546,1155.1955,1006.013792,1357.072274,751.0385389,0,1,1,0,0,1,1,1,1,0
9524.708279,1085.319872,1585.408533,1867.793245,1571.828225,1580.02544,0,1,1,0,0,1,1,0,1,0
7690.938189,943.3423773,1692.766785,1927.36033,501.4171008,867.8464151,0,1,0,0,0,1,1,1,0,1
9027.814439,1057.901895,587.4342772,971.8396903,702.4345566,1626.531226,1,1,0,0,1,1,0,1,1,1
10276.17349,1300.150002,1927.67201,624.6934929,1652.880046,1065.279933,0,1,1,0,0,1,0,0,0,1
11072.99567,1632.429342,747.9764746,1445.141677,1411.612076,1882.920636,1,1,1,1,0,1,0,1,1,1
12478.27568,1300.181858,791.5519035,832.6379386,1468.203744,517.1759997,1,1,0,0,1,1,1,1,0,1
7364.070192,888.4204765,889.2246495,1306.94215,1147.47525,1188.39927,1,1,1,0,0,0,1,0,0,1
13317.17945,1786.097125,1262.082558,1567.819926,1136.558543,1747.585519,0,1,1,0,0,1,1,1,0,0
8554.168597,700.3521527,1362.675904,754.678629,1481.888076,1588.937752,1,1,1,0,0,1,0,1,0,1
11415.99351,935.8201689,1063.683558,1398.057109,1999.550178,551.6683073,1,1,1,1,1,1,1,1,1,0
10148.67945,1633.647147,952.6108166,1664.127144,1297.815805,1741.003221,0,1,0,0,1,1,1,1,1,1
11057.73104,754.5113045,971.9695585,1998.649215,1081.394924,1637.182024,1,1,1,1,0,0,1,1,0,1
8263.380543,611.4643676,1922.808652,1792.027653,1354.84976,1998.659803,0,1,1,0,1,0,1,0,0,1
8016.006895,1585.622884,1948.847711,1757.317687,1563.134487,903.1645455,1,1,0,1,1,1,0,0,0,1
8466.316737,1463.63991,791.8738548,840.7236305,1312.959585,1845.945756,0,1,1,0,1,0,1,1,0,1
7257.497868,941.9076113,1754.558536,1125.545297,775.4507065,1420.936467,0,1,1,0,1,0,1,1,0,1
7384.91721,674.7432931,671.6924204,970.7759315,1440.016433,909.8390512,1,1,1,0,1,0,1,1,1,1
10557.47895,1305.212678,1391.170697,1551.313837,1070.900998,521.5496757,1,1,1,1,0,1,0,1,0,1
12313.47557,1643.414268,1824.238481,572.0953067,1111.086073,1448.631908,1,1,1,0,1,1,1,0,1,1
6300.631387,1760.018823,560.7393101,1601.090767,768.9557639,972.4371919,0,0,1,1,1,0,0,0,1,0
6464.037668,916.3613586,812.7389463,1421.440309,1905.538845,726.7509801,1,1,0,0,0,0,0,1,1,1
6874.18731,991.1534243,990.6199503,1993.98096,1741.098699,1022.907305,0,1,0,0,1,1,0,0,1,1
11162.98165,1950.148195,1131.789163,1374.920944,599.1508943,1394.096535,1,1,1,1,0,1,1,0,1,1
5992.86603,943.4154057,1762.804732,1967.499372,1988.573504,1128.307575,0,0,1,1,0,0,0,1,0,1
11755.30416,1852.507947,1747.673521,1482.432733,709.4963222,997.4976085,0,1,1,0,0,1,0,1,0,1
12167.77232,1829.740155,1076.618374,1257.77762,1239.195931,1987.126676,0,1,1,0,0,1,1,1,1,1
8636.766254,1212.25007,1496.840257,764.9174824,955.5009247,601.2957231,0,1,0,0,0,1,0,1,0,1
7798.884359,968.521817,1188.650923,576.2779145,1843.834879,1361.652133,0,1,1,0,0,1,0,1,1,0
8887.999314,1628.156683,1940.9712,1648.741866,1766.974937,781.2883332,0,1,1,0,0,1,0,1,0,1
8465.400214,1173.354076,1380.265016,782.0709299,551.7664265,1526.022865,1,1,1,1,1,1,0,1,0,0
7999.336763,1460.730197,1274.967246,1968.981422,1791.438645,1769.3644,1,1,0,0,0,0,0,0,0,0
9943.405368,1079.484545,1147.398574,863.143726,1866.485529,1909.484623,0,1,1,1,0,0,1,0,1,0
10062.26834,861.3073045,1692.602668,1253.174476,1047.12871,1514.696019,0,0,1,0,0,1,1,1,1,1
9954.745804,1776.456936,560.2061275,1621.028988,551.9241953,1124.661904,0,1,1,1,0,1,0,1,1,0
9728.62622,626.6533708,1883.411888,1955.694105,1134.51696,1543.978061,0,1,1,0,0,1,0,0,0,0
7714.144671,864.0423142,919.4998173,706.3322715,620.8148269,1511.239909,0,1,0,0,0,0,1,0,0,1
6265.711048,1993.031536,1915.846687,1880.036864,608.0807738,538.4804552,0,0,1,0,0,0,0,0,1,1
9600.576687,1174.949804,1312.330913,1056.019319,1509.15712,1781.923358,0,0,1,0,0,1,1,1,1,1
12996.43063,1438.618362,1900.696627,915.489744,1226.854382,1581.575301,1,1,1,1,1,1,1,1,1,1
7163.472864,1791.808982,897.9843429,1686.611511,685.5031858,1848.85675,1,1,1,0,0,0,0,0,1,0
9608.254706,530.8435034,1071.79766,722.3655963,599.8776109,1009.27079,0,1,1,1,0,1,0,0,1,0
12073.77074,592.6943416,1744.385693,691.8756566,1708.511212,1348.910559,1,1,1,1,1,1,1,1,1,1
6806.129027,1651.208162,1811.04256,1614.176724,1384.206417,796.5344294,0,0,1,0,1,1,1,0,0,1
7736.246538,1368.086499,851.7036006,657.7085903,663.14447,1722.025252,1,1,1,0,1,1,0,0,1,1
9379.532701,1997.883533,833.0326836,1316.272484,1048.720131,1323.702748,0,1,0,0,1,1,1,1,0,0
10449.79203,1919.204253,595.2379823,1013.147587,1952.399148,719.5418585,0,1,1,0,0,1,1,1,1,1
6225.581848,1609.763338,782.5168974,1748.455664,737.2144455,846.2245387,1,1,1,1,1,0,1,1,0,1
11555.96474,895.5273626,919.3453095,1110.493761,895.410208,1226.017449,0,1,1,0,0,1,1,1,1,0
2569.528157,1142.167097,1157.831029,1560.778801,664.1828805,742.2627222,0,0,1,1,1,0,0,0,0,1
7858.710085,1796.212399,1479.446074,856.8410584,1888.478742,613.6394757,1,1,1,0,0,0,0,1,0,0
10484.36752,1816.394002,1715.316562,612.7684622,1655.082738,1090.120694,1,1,0,1,0,1,1,1,1,1
9276.094941,1510.481799,1868.530768,742.7081505,812.4580886,1872.929346,0,1,1,0,0,1,0,1,1,1
10663.3677,1541.199413,677.4491635,615.9808639,1693.866286,1659.269088,1,1,1,1,1,0,0,0,1,0
11150.3626,810.7587437,1597.370573,1021.151512,1163.832659,583.5390273,1,1,1,1,1,1,1,1,0,1
9402.5378,729.104907,1809.23376,1502.845504,1680.680005,973.5509903,0,1,1,0,0,1,0,0,1,0
11570.02025,683.4884648,669.424335,1569.118067,742.1041722,1778.495315,1,1,1,0,0,1,1,0,0,1
7905.484121,1072.468196,1773.784908,1064.168386,1650.425557,550.3476103,0,1,1,0,1,1,0,1,0,1
10073.45207,1827.114911,509.060691,1805.747879,1855.50894,770.1178847,1,1,1,1,0,0,1,1,1,1
10848.22004,1551.293868,744.4328155,1148.104052,1725.978026,928.6695527,1,1,0,1,1,1,1,0,0,0
9562.50783,1940.283779,1227.787532,1632.590523,1887.19285,1643.141295,1,1,1,1,1,0,1,1,1,1
12279.19107,1742.760614,1535.628251,1742.410388,601.0428673,1634.885812,0,1,1,0,0,1,1,1,1,0
10841.57966,544.4887441,777.1772434,1812.600289,1025.66329,1874.149814,1,1,1,1,1,1,1,0,1,1
6870.755787,1838.306858,1467.072961,754.8786593,1266.852132,1537.841713,0,1,0,0,1,0,1,1,1,1
9526.828504,1479.734698,1119.920303,1637.703838,1760.932146,1806.061054,1,1,1,0,0,1,0,0,1,1
8154.662545,1115.687052,740.632492,888.3492125,1283.287211,844.6971077,1,1,1,0,1,1,0,1,1,1
9590.877412,1358.492085,1241.41743,1781.97156,1132.435447,1689.927926,0,1,1,1,1,1,1,1,0,1
10336.64698,1179.071995,1289.602391,1946.384401,1393.024379,1143.595057,1,1,0,1,0,1,1,1,1,0
9900.432902,1221.67395,1993.345651,975.6448844,1714.541774,578.3669152,0,1,1,0,1,1,0,1,0,1
7751.283968,1203.524124,521.4276527,1917.330146,1998.559447,1691.983755,0,1,1,0,0,0,0,1,0,1
10599.68307,1177.535937,1874.783726,1248.995706,822.2509588,1307.14091,0,1,1,0,0,1,1,0,0,1
8573.109873,538.8470234,1678.324431,1320.166292,1966.42055,1995.607412,1,1,1,0,0,1,0,0,1,1
11064.92353,1909.774246,688.9382749,995.6132268,941.5252998,998.464327,0,1,1,1,1,1,0,0,1,1
9090.451949,1262.063902,1185.603179,515.0308758,1251.20839,1126.626448,1,1,1,0,0,1,0,1,1,0
8781.841439,1653.378609,1656.446054,671.0054951,544.883487,1971.951272,0,1,1,0,0,1,0,0,0,0
7746.454255,1876.37791,1241.945778,1306.2832,710.7364122,714.6929827,0,1,1,1,0,0,1,1,1,1
6253.54263,1535.224784,1639.737724,949.4233101,1656.668458,1550.151462,1,1,1,0,1,0,1,1,0,1
8432.383038,1312.807374,1594.552718,1569.543565,1390.941801,1026.449795,1,1,0,1,0,0,1,1,1,0
10989.79317,705.1232615,1476.678406,1632.37276,1110.011314,963.5126439,0,1,1,0,0,1,0,1,1,1
11638.87502,1965.161114,1094.106435,686.4546195,1597.420482,1026.390862,1,1,0,0,0,1,1,1,1,1
8012.45609,777.1453551,1371.036418,1781.145634,1951.992746,867.4920904,1,1,1,1,0,1,0,1,1,1
10484.75104,1504.22372,1978.173448,1723.012361,786.1285331,703.0593234,1,0,1,1,0,1,1,1,0,1
9800.166772,1445.209929,1960.395187,1741.746796,1624.016106,1094.655552,0,1,0,0,1,1,0,0,1,1
12301.12814,1957.559326,1180.566554,944.9068393,1849.584258,803.8272792,0,1,1,0,0,1,1,1,1,1
9170.803994,1364.718697,1626.391396,1868.827298,627.1088619,1331.267121,1,1,0,0,0,1,0,1,1,1
13090.80137,572.4414447,1186.613918,1329.068382,731.4107036,1766.010916,1,1,1,0,1,1,1,1,0,1
7017.688643,1804.124597,1846.59459,737.4330818,1940.484134,903.2209844,0,1,1,0,0,0,0,0,0,1
9054.937576,1226.299354,1208.087932,1623.060684,1836.671494,1264.742727,1,1,0,0,0,0,1,0,1,1
12582.27805,1912.952871,955.5073924,1900.204726,1907.289259,1348.419039,1,1,1,0,1,0,1,1,0,1
8677.720897,1777.304119,1172.179608,1471.863042,660.3921072,1337.542528,1,1,0,1,0,1,0,0,1,0
7136.142116,1943.733553,767.2003262,1417.736494,779.0058631,1136.638353,0,1,1,0,1,0,1,0,1,1
5705.617906,730.7126563,1336.979156,708.1695012,1107.689116,1435.020177,0,0,1,0,1,1,0,0,0,0
8912.983343,1060.341404,841.4056073,1552.345946,1054.57835,915.6985229,1,0,0,0,1,1,1,1,1,1
11680.62083,1428.236686,1473.751829,871.8372628,812.6047346,559.1000872,1,1,1,0,1,1,0,1,1,0
9657.983781,1472.464235,1204.957347,1255.864462,978.9908741,905.733828,0,1,1,0,1,0,1,0,0,1
8255.641342,916.655305,1655.693045,903.2387184,1749.843661,1120.291699,0,1,1,0,0,0,0,1,1,1
7019.907466,1260.599491,1262.667205,1808.183141,1704.140604,952.2502847,0,0,1,1,0,0,0,1,0,0
6700.246486,503.1997049,1335.450663,696.4664309,579.2920709,1645.463809,1,1,1,1,1,1,0,1,1,0
7643.099383,1787.554123,1433.113745,1118.078668,1753.839,1145.331738,0,0,1,0,1,1,1,1,1,0
12758.66265,1033.128317,1451.63254,1170.231068,790.9699148,1346.687565,1,1,1,0,1,1,1,0,1,1
7985.83534,1378.917821,751.8709258,1017.059979,1695.489997,1405.341918,1,1,1,0,0,0,0,0,1,1
6691.342116,1226.483763,686.0481632,1626.925461,1646.797175,1663.776922,0,0,1,0,0,1,0,1,1,1
8977.481385,1604.643891,1315.402423,551.2752529,1840.586476,1594.615844,0,1,1,0,1,1,0,1,1,1
13858.3489,996.4718173,1540.337467,1840.085854,713.3937374,1227.397751,1,1,1,0,0,1,1,0,1,1
10364.07167,915.8084869,773.228716,989.3981029,876.6944702,948.5435302,1,1,1,1,1,1,1,1,0,0
10975.08831,1251.716136,1298.264714,851.4145807,1868.122792,941.8819246,0,1,1,1,1,1,0,1,0,0
11045.07551,1471.645359,1634.229766,840.4014399,560.745738,1400.763801,1,1,1,0,1,1,1,1,0,1
8269.166517,1330.035628,1938.96217,826.8625768,794.994766,1671.469158,0,1,1,1,1,1,0,0,0,0
10386.70656,1131.021103,1245.519294,1037.926021,1781.053454,1889.08627,1,1,1,1,1,1,0,0,1,0
11322.96118,1334.671808,1976.682518,1231.69065,1565.46989,716.535345,0,1,1,0,1,1,1,1,1,1
11599.03251,1263.273397,1810.82542,1046.947703,1864.654673,634.3558338,1,1,0,1,1,1,1,0,0,1
4201.433876,1999.611581,518.4823158,1665.59547,1286.284065,886.1849363,1,0,0,1,0,0,0,0,0,1
11416.79025,1090.336908,1263.215724,567.5967613,683.1305872,1734.661526,0,1,1,0,0,1,0,1,1,1
12767.4296,1721.95431,1966.164698,1620.55865,1590.473252,818.398064,0,1,1,0,1,1,1,0,0,0
6689.710082,1100.738133,1719.875065,1254.679264,529.8558564,1883.367947,0,1,1,0,1,1,0,1,0,0
8693.258728,1095.143013,695.2732597,810.2381604,1174.824232,1341.014156,0,1,0,1,0,1,1,0,1,1
8346.868416,515.8992294,668.9494024,1903.811061,1358.44083,1141.777504,0,1,1,1,1,1,0,0,0,1
9888.867705,1647.762129,1134.894906,841.6999287,1331.517285,1015.16717,1,1,1,0,1,1,0,1,0,1
11629.04109,1098.253028,563.0417791,738.0732696,1375.368169,1012.749775,0,1,1,0,1,1,1,1,0,0
12092.69869,1072.490102,743.530863,678.9576515,961.238811,1278.7125,0,1,1,0,1,1,0,0,0,1
6019.538581,1491.040967,1055.24903,536.7163576,1230.853673,1263.670619,0,1,1,0,1,1,0,1,1,0
9056.721842,808.2509442,873.1009999,1016.262854,1302.764152,1825.372518,1,1,0,0,0,1,0,0,0,1
6738.508229,766.4182733,1325.181993,816.4136942,646.1658571,856.5760725,0,1,1,1,1,0,0,0,0,1
9808.984237,626.9472326,1334.531208,958.6276355,1823.978169,1027.027147,0,1,1,0,0,1,0,1,1,1
9314.759438,1206.050815,590.1246722,1095.0633,514.0673799,1064.851915,1,1,1,1,0,0,1,1,1,0
6666.689494,613.0588525,559.2601036,1301.795493,1542.299394,1755.746871,0,0,1,1,0,1,0,1,1,0
6710.430584,1587.087217,942.0390252,1617.216126,1096.836973,1039.878764,0,1,0,0,1,0,1,0,1,1
6268.645886,1237.807507,584.3168033,1938.429676,1573.632366,592.1516765,1,0,1,0,1,0,1,0,0,1
8257.18976,1068.073095,1080.380468,1022.602001,1296.832204,590.169515,0,1,1,0,0,0,0,0,0,1
9309.739425,904.132669,1626.737656,1884.55381,1428.251565,946.1825154,0,1,1,0,0,0,1,1,0,1
10324.87744,1149.527343,861.7720688,621.2228639,1168.113167,819.0041186,0,1,1,1,0,1,0,1,1,0
13791.25089,979.5289413,1561.569623,1045.528583,741.9021135,1558.233299,1,1,1,0,0,1,1,0,0,1
12633.99269,1290.006361,1265.522975,825.6063387,1152.988582,745.7000579,0,1,1,0,1,1,1,1,0,0
13017.97394,1816.633402,1080.93711,1163.550034,1152.21381,581.9777829,0,1,1,0,1,1,1,0,1,1
9029.049544,1355.766528,1524.647386,989.2507197,921.9565818,828.2278138,1,1,0,1,0,1,0,1,1,1
